,Cancer,predicted_label,ITH,MCE,Scent,B,CD4T,CD8Tex,CD8T,DC,Fibroblasts,Monocytes,Neutrophil,NK,Treg,PRAD,STAD,KICH,SKCM,DLBC,THCA,ESCA,PAAD,LUAD,UVM,COADREAD,KIRC,OV,GBM,CESC,CHOL,LIHC,BRCA,MB,HNSC,MDSC,stem
TCGA-LP-A7HU-01,CESC,iPCSC,1.4864077690063,0.872295692346067,0.967898625968799,0.0035259235949139,0.0,0.0,0.0,0.0,0.0,0.29168379422521,0.0,0.0,0.0,0.0,0.0038880174882066,0.0,0.0,0.0141203937471776,0.0,0.04448641248585,0.0311031019527406,0.0327250432067563,0.0622939908709499,0.0,0.0,0.0368716221938499,0.031487133811532,0.0751053028705885,0.0129692127781558,0.0,0.0853781872071053,0.0,0.100416181783031,0.0471323050734477,0.126813376710485
TCGA-MA-AA3W-01,CESC,iPCSC,1.52515133560579,0.870301947279937,0.965666373897589,0.0,0.0,0.0408319318181839,0.0391471939617313,0.0212101941109422,0.0,0.365716074764953,0.0,0.0,0.0,0.0,0.0182690686365742,0.0,0.0,0.0154037357584764,0.0,0.0392608602402898,0.0212540427589714,0.0,0.0405217293940842,0.0,0.0043106055005963,0.0071938961179158,0.0,0.0968543098984274,0.0045994454614226,0.0,0.0074937513267208,0.0,0.145122833199029,0.064206616075863,0.0686037109758187
TCGA-MA-AA3X-01,CESC,iPCSC,1.72934294109822,0.869767136383583,0.965461299829394,0.0,0.0,0.0,0.0028045939867565,0.0,0.0,0.212949649018933,0.0,0.0,0.0,0.0,0.0082648342113377,0.0,0.0,0.0,0.0,0.0678627269715926,0.0712036302137689,0.0286788847505851,0.0667471454018631,0.0,0.0,0.0285123815697071,0.0,0.163836947018345,0.0,0.0,0.072445260298712,0.0,0.119916601983039,0.0848289384289459,0.0719484061464145
TCGA-MA-AA3Y-01,CESC,iPCSC,1.66121147824596,0.872941745753866,0.966780524500667,0.0,0.0,0.0,0.0156358943037813,0.0237239823970247,0.0051603658030845,0.30366061903631,0.0,0.0,0.0,0.0,0.0583934253753688,0.0,0.0,0.0260252552291617,0.0,0.0332694291856708,0.0,0.0,0.0773531784457635,0.0,0.0,0.0098521472883119,0.0,0.126787295173854,0.0283035713219882,0.0,0.0,0.0,0.165422016470803,0.0543372296969573,0.0720755902719202
TCGA-MA-AA3Z-01,CESC,iPCSC,1.80715651343526,0.86795820967559,0.965826430427142,0.0,0.0,0.017592476647248,0.0203711908810157,0.0,0.0,0.0685743806924738,0.0,0.205774642895839,0.0,0.0,0.0234884333208746,0.0,0.0,0.0,0.0,0.0654628787033179,0.0429171389327416,0.0179257798900403,0.0421309995651125,0.0,0.0046308456521252,0.0268080321842229,0.0,0.154385889886489,0.0,0.0,0.0591081491569548,0.0,0.135354497154224,0.0664034846789599,0.0490711797583606
TCGA-MA-AA41-01,CESC,iPCSC,1.73624292559114,0.873546998311868,0.967862708069696,0.0132545662409186,0.0,0.0,0.0079617614258147,0.0,0.0,0.241397208010921,0.0,0.0,0.0,0.0,0.0201599475713247,0.0,0.0,0.0134333627687938,0.0,0.0945697744305786,0.0,0.0004085461585725,0.048904250272978,0.0,0.0,0.0192570722517367,0.0,0.133244890716598,0.0280570819187715,0.0,0.0436942789636322,0.0,0.195492878238999,0.0334327702742061,0.106731610756154
TCGA-MA-AA42-01,CESC,ECSC,1.71704342049909,0.866860097000491,0.964537529343726,0.0,0.0,0.0590213132075821,0.0026067747027865,0.0266871080812567,0.0,0.201155165391505,0.0,0.0,0.0975402642297404,0.0,0.0269474947493536,0.0,0.0,0.015791866620808,0.0,0.0572540617672791,0.0227097838838001,0.0,0.031561646349874,0.0,0.0157316358903485,0.0224787296442924,0.0,0.11891126153581,0.0114843240947158,0.0,0.028499179450093,0.0,0.134792600171826,0.0771387996458974,0.0496879905830311
TCGA-MA-AA43-01,CESC,MCSC,1.46557060402135,0.86901165737249,0.965567155197583,0.0,0.0,0.0,0.0,0.0,0.105080461583795,0.15775976533054,0.0,0.0863542520601591,0.0,0.0,0.0842023538888179,0.0,0.0,0.0182638482892175,0.0074820199738478,0.0336973841904026,0.0074729519155049,0.0453806221432559,0.0729669969630765,0.0,0.0,0.0092245754744998,0.0,0.0652569457038811,0.0081906806405166,0.002397650586799,0.0,0.0,0.109786921787085,0.0746529988297138,0.111829570638887
TCGA-MU-A51Y-01,CESC,iPCSC,1.44138175779595,0.868212037945135,0.964971922646183,0.0,0.0,0.0403743628379527,0.0400763778706708,0.0,0.0,0.275056871170572,0.0,0.0,0.0,0.0,0.010235507281675,0.0,0.0,0.0209796756501529,0.0,0.0384212391619751,0.0908501413033511,0.0021575054142758,0.0447623032437341,0.0,0.0137490558717405,0.0,0.0,0.104206783383092,0.0204930176015865,0.0,0.0171356292487893,0.0,0.151465246565973,0.0732174247710129,0.0568188586234467
TCGA-MU-A5YI-01,CESC,UCSC,1.36764085398002,0.867261345839399,0.964764604745174,0.0,0.0,0.0,0.0460759115756501,0.0,0.0832651499481204,0.156459420106832,0.0,0.0,0.0,0.0,0.0635922696436481,0.0,0.0,0.0,0.007374041853812,0.0503917024424317,0.0837745506371597,0.0230316550584568,0.0373884996881437,0.0,0.0193703729490377,0.009980766067859,0.0,0.0986679836696799,0.0,0.0,0.0341525008167008,0.0,0.18393171724945,0.0552579389347937,0.0472855193582236
TCGA-MU-A8JM-01,CESC,ECSC,1.75969575934077,0.871311874678981,0.966209972723624,0.0,0.0,0.0,0.0225403388068699,0.0,0.0072214637002274,0.307926263692415,0.0,0.0,0.0,0.0,0.0275946776457238,0.0,0.0,0.019881459775009,0.0,0.0519535849413709,0.0033426367154729,0.0160212037222095,0.0779054791019271,0.0,0.0111585143848512,0.0259359118619714,0.0,0.115796237946148,0.027243348417973,0.0,0.0,0.0,0.149132106335942,0.0748616452929951,0.0614851276588942
TCGA-MY-A5BD-01,CESC,ECSC,1.70055884036378,0.868422717641256,0.966154399474033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111396787992723,0.0,0.0,0.0142557532608268,0.0,0.0,0.0,0.0,0.0518183010408692,0.0816247073576323,0.05575504233014,0.0648308773269124,0.0,0.0043844611234277,0.0515052295313239,0.0163520292518941,0.079927631443116,0.0205153586618642,0.0,0.0931995131233617,0.004471963111164,0.142484129450961,0.0706634734874073,0.136814741506376
TCGA-MY-A5BE-01,CESC,UCSC,1.50759735759443,0.869263146983831,0.965784588960647,0.0150489209773964,0.0,0.0522532621538477,0.0087236150974254,0.034795209675954,0.0,0.325803622913456,0.0,0.0,0.0,0.0,0.0055918514535868,0.0,0.0,0.0336163166455775,0.0,0.050909804161857,0.0432776171572386,0.0,0.0519395591510442,0.0,0.0269111842170107,0.0048607907149646,0.0,0.0830348802326364,0.0,0.0,0.0,0.0,0.13761277006367,0.0644951524820395,0.0611254429022949
TCGA-MY-A5BF-11,CESC,Differentiated,1.4943684021416,0.861837617078288,0.961938183665811,0.0,0.0,0.0,0.0310014867558627,0.0,0.143825891771628,0.0,0.0,0.0,0.265097948760488,0.0,0.0936350935253316,0.0,0.0108255637083256,0.0296722986289433,0.0430911234688465,0.0,0.0701668644000677,0.049194817836949,0.0,0.0,0.099943268338667,0.0112970463792898,0.0371682962435803,0.0393931324375625,0.0,0.0,0.0075642646966666,0.0,0.0,0.068122903047792,0.0
TCGA-MY-A5BF-01,CESC,UCSC,1.77519404965978,0.872485561132685,0.966113196592401,0.0,0.0,0.0082308149564693,0.0105306524621756,0.0,0.0,0.263334643816443,0.0,0.0,0.0,0.0,0.0194933048992036,0.0,0.0,0.0,0.0,0.089651291266531,0.0090697269008151,0.0144009410845226,0.0685447082115208,0.0,0.0024614582030691,0.0311876513977327,0.0,0.142827906884528,0.0059165409706238,0.0,0.0261898200200599,0.0,0.162907901818132,0.0432648716810141,0.10198776542716
TCGA-MY-A913-01,CESC,iPCSC,1.60967208061263,0.87049635203667,0.966725667051821,0.0,0.0,0.0103275923552789,0.0066328703226862,0.0,0.0,0.337761396956396,0.0,0.0712083963689093,0.0,0.0,0.0247915676472594,0.0,0.0,0.017483113168687,0.0,0.0351291941747723,0.0468893020069993,0.0051750884847363,0.0503983494348747,0.0,0.0,0.0149330228618529,0.0,0.103810153722468,0.009776144520194,0.0,0.0047299980841671,0.0,0.130898751077213,0.0440490761531792,0.0860059826603259
TCGA-PN-A8MA-01,CESC,MCSC,1.46416077900803,0.866820572687329,0.96479852964253,0.0,0.0,0.0,0.0025306888966008,0.0,0.0043034761660317,0.35568469205713,0.0,0.0526345217505502,0.0,0.0,0.0008943561013975,0.0,0.0,0.0,0.0143979054065234,0.0278721648859933,0.0299055242209992,0.0191939961276731,0.0650890574305611,0.0,0.0,0.0129418121507649,0.0472263072036073,0.0416273843756209,0.0146523899727155,0.007661943251056,0.0688917454591578,0.0,0.0876074166953979,0.0217194834721765,0.125165134376043
TCGA-Q1-A5R1-01,CESC,MCSC,1.48936402359,0.866086288858202,0.964813797111697,0.0,0.0,0.0156317390112352,0.0,0.0,0.0,0.329843170281302,0.0,0.0,0.0,0.0,0.0108984395868474,0.0,0.0,0.0,0.0,0.0,0.103095359465525,0.0330031366501555,0.0281470877521783,0.0,0.0253784789712486,0.0491144572235012,0.0095262886762364,0.0445407413991074,0.0231790955134524,0.0,0.122792712682438,0.0,0.0797058864627864,0.0444375041754497,0.0807059021485376
TCGA-Q1-A5R2-01,CESC,iPCSC,1.72643285902736,0.869485889298594,0.966329375832976,0.0,0.0,0.0,0.0012195188153156,0.0,0.0,0.108633994460912,0.0,0.0357927031860436,0.0,0.0,0.0058515771463048,0.0,0.0,0.0702826987371012,0.0,0.11761522839884,0.0496784861850281,0.0,0.0169114337078993,0.0,0.007863739742337,0.0395726094015596,0.0,0.168961152997278,0.0066498467480025,0.0,0.0479376845281811,0.0,0.181844692947327,0.0836254202560965,0.0575592127417733
TCGA-Q1-A5R3-01,CESC,iPCSC,2.12945530883376,0.865904587324218,0.964179707255416,0.0,0.0,0.0167995850508858,0.0144954379842333,0.0,0.0,0.0,0.0,0.0,0.195514259126861,0.0,0.0312224254306106,0.0,0.0,0.0573850292694439,0.0,0.106537073154489,0.0599256998876868,0.0036905203824007,0.0176922733216204,0.0,0.0157123110077644,0.0,0.0,0.097385858622298,0.0784787908684286,0.0,0.0864834986479716,0.0,0.128618068739622,0.0385915702486795,0.0514675982570046
TCGA-Q1-A6DT-01,CESC,UCSC,1.77980240956047,0.870363095261446,0.965721771885746,0.0033308239456722,0.0,0.0,0.0,0.0,0.0,0.27283598370263,0.0,0.0697395592262654,0.0,0.0,0.0282131695668476,0.0,0.0,0.0129888880784389,0.0,0.0939963332421275,0.0067524633141943,0.0086153443759139,0.0374128991833288,0.0,0.0,0.0443957054027079,0.0,0.0925340343605945,0.0201512535762861,0.0,0.0583932533362115,0.0,0.127132566219237,0.0453111111135554,0.0781966113559891
TCGA-Q1-A6DV-01,CESC,ECSC,1.63765582524173,0.866902758714569,0.965094732781277,0.0,0.0,0.0,0.0,0.0,0.0,0.321535980786825,0.0,0.0,0.0,0.0,0.0121544224075732,0.0,0.0,0.0086393697138027,0.0195522259587153,0.0,0.0819738527837126,0.0454485993723686,0.0368943527882097,0.0,0.0,0.0304331287315194,0.0030919849644664,0.0434522048140959,0.0610188432055222,0.0,0.0477063628851653,0.0,0.123200197173727,0.0390348581387873,0.125863616275509
TCGA-Q1-A6DW-01,CESC,ECSC,1.59439557950084,0.87162058594568,0.96619314203835,0.0,0.0,0.0035223645772783,0.0005991724961616,0.0,0.0,0.380819140965043,0.0,0.0,0.0,0.0,0.0454220920113944,0.0,0.0,0.0,0.0,0.0484674784807755,0.0027455297381841,0.0332967493097874,0.0733612222878677,0.0,0.0,0.0154314533470291,0.0,0.104154158273325,0.0116761388884821,0.0,0.0225789179190251,0.0,0.122235322387267,0.0529854730823887,0.0827047862359894
TCGA-Q1-A73O-01,CESC,iPCSC,1.56509537598751,0.871969248126629,0.966068609698104,0.0,0.0,0.0,0.0165074278493163,0.0,0.0,0.33728585501352,0.0,0.0,0.0,0.0,0.0395983986105741,0.0,0.0,0.0037128012790065,0.0,0.0359949802649934,0.0185020325675031,0.0079593992499648,0.0669683363956856,0.0,0.0010100838840802,0.0125305645004464,0.0,0.13468674480752,0.0143683748827523,0.0,0.0097177797185534,0.0,0.159883809633832,0.0474156921017527,0.0938577192404989
TCGA-Q1-A73P-01,CESC,MCSC,1.52990804872522,0.866904970743573,0.965127989087812,0.0,0.0,0.00232740698884,0.0,0.0,0.0,0.324765444906949,0.0,0.0,0.0081872735821842,0.0,0.0036234699413757,0.0,0.0160593303901341,0.0069770971323242,0.0,0.0,0.164384198995635,0.0266748027831342,0.0262089913140449,0.0,0.0086722864489958,0.0233417736112843,0.0,0.0574310241747671,0.0077957637377989,0.0,0.077173903225276,0.0,0.113838941954724,0.0649251304022087,0.0676131604103236
