,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TNNI3K,1848.5529882590847,1.150803397557387,0.04677838402475004,24.601178975069057,1.2270128511710501e-133,7.660926249305385e-133
TNNI3,2460.2668244481533,-1.642008377528505,0.08555287256997016,-19.19290759273541,4.24226798969631e-82,1.579424230149601e-81
TNNT1,43097.582251543456,-1.8241945961808332,0.08118939948444573,-22.468383899431508,8.461455629470061e-112,4.265093310605092e-111
TNNT2,3698.9743917564565,-0.7149175617215326,0.07956839154995414,-8.984944244759523,2.588655158735613e-19,4.483067055296917e-19
TNNT3,7627.0653330128525,-2.7949623693988914,0.1034565807846951,-27.015800717554406,9.639575103705751e-161,7.578366614941169e-160
TNN,5983.420835746047,-0.31082508741845555,0.05640825033019428,-5.510277053427354,3.582693335694966e-08,5.0101092514417954e-08
TNP1,14.714405890622503,-2.1758543420474132,0.3778678098698618,-5.758242129163584,8.49943827315409e-09,1.2063145290550056e-08
TNP2,1.919155064009915,-1.196525202384584,0.49253675588152906,-2.429311494211382,0.015127529199628216,0.01760567953166177
TNPO1,252008.1442112371,0.16656268900217422,0.013235152141251795,12.584871501629792,2.5575862577660576e-36,5.67627420025846e-36
TNPO2,208854.30714962902,0.4962592863792755,0.015016692121178246,33.04717725945745,1.707847391956432e-239,2.4688583676051998e-238
TNPO3,114425.81426636105,0.02903263334656586,0.0147684565728823,1.9658542653587314,0.04931544731656069,0.05573705237607297
TNRC18,382452.205724339,-0.46975257652235636,0.01861137784624232,-25.240075205780666,1.4556126217071048e-140,9.707581684871038e-140
TNRC6A,120509.60524536745,0.22602779125480155,0.014685703637136241,15.391008618969904,1.880775326101202e-53,5.146719681024989e-53
TNRC6B,106515.66108354225,0.08614718672991327,0.021056501303284358,4.091239351167811,4.2907400709117717e-05,5.500643912788197e-05
TNRC6C,57917.493311236496,0.5963845143614175,0.02298857202973685,25.942651574441626,2.2008602413572488e-148,1.5679492248017304e-147
TNR,20047.373104170743,6.780350884704414,0.11593847804823622,58.48231750880366,0.0,0.0
TNS1,611522.8788272642,0.7287896995035721,0.03623032191757268,20.11546298599377,5.403226787539046e-90,2.1803584066925008e-89
TNS3,339119.1861674535,0.5097444234992311,0.02450721169803316,20.799772319269632,4.34868296903692e-96,1.8626492666619838e-95
TNS4,173982.80614251917,-1.8650783877743897,0.07438438191073314,-25.073521347702055,9.673628476525762e-139,6.353566763833667e-138
TNXB,90551.98101253643,0.5035355058538848,0.04486809041433554,11.222574912459459,3.1593521923414096e-29,6.370030165717389e-29
TOB1,196493.11162214418,-0.5763518548554127,0.02619476082683817,-22.002562217132528,2.7216207118167175e-107,1.3065063200074874e-106
