,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166002,1886.5854,0.7218323399327513,0.05636671676727234,12.80600292745562,1.5175239730472376e-37,1.3231395339960631e-36
ENSG00000166006,125.18023,-0.2249220464621141,0.09826583892489829,-2.2889139188443246,0.022084354382729137,0.0301298901611542
ENSG00000166012,3090.4688,-0.18349934548396452,0.05241471368670658,-3.500912865436554,0.00046366741713833377,0.0007687151477051257
ENSG00000166016,624.01715,-0.05554797513784959,0.08182372516708328,-0.678873701049679,0.497217890442606,0.5414461052629665
ENSG00000166024,711.3622,0.31111662337616786,0.0696493475803041,4.466899320448875,7.936145517324144e-06,1.5374356936860164e-05
ENSG00000166033,8941.033,-2.6884744613012024,0.09601626649434224,-28.000197877508818,1.615785191102251e-172,2.2249547803913753e-170
ENSG00000166035,160.9693,-0.7892708475345988,0.09850233038374137,-8.01271243492199,1.1220578946942674e-15,3.999480386324702e-15
ENSG00000166037,1468.5662,0.19933182116997517,0.04892104527391176,4.074561777122806,4.610107464550527e-05,8.393478332114788e-05
ENSG00000166046,701.33997,-0.761026648437128,0.08613074245149174,-8.835714482151749,9.94605095358843e-19,4.048715270947652e-18
ENSG00000166068,3447.617,0.24109714921040926,0.048135563818223245,5.008711440897972,5.479565500645818e-07,1.1620675287260913e-06
ENSG00000166086,3315.8506,0.025700641471706046,0.05855769413968646,0.43889435622923345,0.660738086327491,0.6952694136322655
ENSG00000166090,134.72832,-0.3186551958470755,0.10525009713124528,-3.0276000168410038,0.002465041256312749,0.0037758847015249624
ENSG00000166123,2115.8057,0.766522929476544,0.07379613457692058,10.387033601029161,2.8405028304280204e-25,1.5446765278496452e-24
ENSG00000166126,1099.6776,-0.13126930560881495,0.058365380562317534,-2.2490953428917826,0.024506430790925574,0.03322999896720864
ENSG00000166128,2525.9443,-0.227993928319869,0.04376217544123153,-5.2098399136040054,1.8900363954995703e-07,4.1653119974401865e-07
ENSG00000166130,1518.2334,-0.8729380896773382,0.054214872418296894,-16.101450593522593,2.4919321943332327e-58,3.975146163530243e-57
ENSG00000166133,1617.5729,0.5963574623828892,0.07242101208435174,8.23459166364987,1.8017111524389424e-16,6.653668189339868e-16
ENSG00000166135,1408.8306,-0.14959890446361068,0.05303622170555492,-2.8206930971468878,0.004792002364322415,0.007086555773926988
ENSG00000166136,11492.639,0.23049237472830147,0.060447296816972404,3.8131130235022153,0.00013722731855974894,0.00023859421381370116
ENSG00000166143,121.329025,0.7520740166398259,0.0970615094295127,7.748426962038867,9.303785822456086e-15,3.168259072001817e-14
ENSG00000166145,1046.0978,0.4553493524786562,0.09289114510963839,4.901967264384699,9.488165014018602e-07,1.979248073619064e-06
ENSG00000166147,6957.9834,-3.407922271853829,0.10518517862268574,-32.39926305661877,2.8110853907582994e-230,1.5307637718765648e-227
ENSG00000166148,376.8784,-0.2567631661583632,0.09555207531774708,-2.6871542591254856,0.007206366345337311,0.010436686268996735
ENSG00000166153,752.3487,-0.5507093477743221,0.085126525552908,-6.4693037122964,9.845553183403683e-11,2.67277877038695e-10
ENSG00000166165,4592.7935,0.35708045414140827,0.0864388943046651,4.131015985498748,3.6116346311754445e-05,6.635084018015921e-05
ENSG00000166166,679.68823,-0.05938421469021675,0.05840592627539838,-1.0167498142261369,0.3092724617371112,0.35172622855616026
ENSG00000166167,851.553,0.11119429418194157,0.060144779831145564,1.8487771423241683,0.06448999923133762,0.08237447390888418
ENSG00000166169,780.6032,-0.19619239703704056,0.07564733889740136,-2.593513531297268,0.009500080077447926,0.013548923729503113
ENSG00000166170,2219.9192,-0.08822001489249602,0.034945438542668954,-2.5245073054320937,0.01158605968048343,0.016354541648661656
ENSG00000166173,2965.3289,-1.2723872602952309,0.07087482336204837,-17.952598679442513,4.579646262745695e-72,1.0332233941185202e-70
ENSG00000166181,3622.9165,0.5057913307681575,0.03744921486089913,13.506059677001566,1.4402635837933695e-41,1.4342774508598975e-40
ENSG00000166189,2334.356,-0.02962212657443928,0.08413560469621832,-0.3520759930518538,0.724781271941086,0.7551643449168735
ENSG00000166192,15505.722,-1.8765441016348159,0.14009875260808752,-13.394438327971866,6.516716514148978e-41,6.36269468944619e-40
ENSG00000166197,3359.7705,0.633746670154321,0.05161042895253272,12.279430398402464,1.1681780975193858e-34,9.213149182542622e-34
ENSG00000166224,1491.8907,-0.06184380793123453,0.047884951372155767,-1.2915082120600332,0.19652750937515118,0.23182350948348868
ENSG00000166225,1033.005,-0.39231493429122927,0.06713250269476215,-5.8438895995730356,5.099583150975335e-09,1.2460331664018868e-08
ENSG00000166226,13373.898,0.5234217139450728,0.058672062821443965,8.921140467448643,4.615108123085851e-19,1.9098098554255094e-18
ENSG00000166228,1573.8235,0.024638101878597277,0.06138175303481171,0.40139130377433435,0.6881320509326355,0.7214336195128181
ENSG00000166233,2064.1494,-0.048877017098749996,0.036482623234489184,-1.3397341738448145,0.18033178309258768,0.21411048180864228
ENSG00000166246,314.6452,-0.15811911045545352,0.09820471458412934,-1.610096940101558,0.10737669499949196,0.13260208288773465
ENSG00000166250,3345.4443,-1.8504676553296233,0.07730328121568808,-23.93776339411173,1.2392140361150281e-126,6.873048218823166e-125
ENSG00000166257,2167.126,-0.6488454194025208,0.10161488862939322,-6.385338095177867,1.7101919852162597e-10,4.581417706370928e-10
ENSG00000166260,2141.9485,0.2752850942115716,0.06341719409511683,4.340858944321676,1.419268153368949e-05,2.6911732316176016e-05
ENSG00000166261,678.03613,0.3666645658765356,0.06918869976137554,5.299486290985706,1.161289548857583e-07,2.6033399691829795e-07
ENSG00000166262,588.1388,-0.057579540820343986,0.08788784731564113,-0.655147925213737,0.5123725183915518,0.5561999610665813
ENSG00000166263,15290.138,-0.4095772160619033,0.12727853324383642,-3.2179598996261802,0.0012910586644183453,0.0020429114779727613
