,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,3757.4736,0.29111753754520947,0.04382722979141818,6.642389649783733,3.0863772545337395e-11,4.821961334026369e-11
ENSG00000000005,345.01117,1.6733880958561176,0.08582328513952728,19.498066208204516,1.1401216230262828e-84,8.909756714843357e-84
ENSG00000000419,6047.5654,-0.29130649406341985,0.03742964611171152,-7.782774466902367,7.0951054211643495e-15,1.2080637144051864e-14
ENSG00000000457,1160.6871,0.7173028655026333,0.03753228542741024,19.111622362830566,2.0208748877274962e-81,1.450574065606675e-80
ENSG00000000460,1071.7548,0.9942936592549925,0.04205698215324538,23.641583593231417,1.4407290814122297e-123,3.022755585870142e-122
ENSG00000000938,369.7594,0.8348009830011301,0.08353986844868866,9.992845314496474,1.638108950038237e-23,3.3940756176855894e-23
ENSG00000000971,1487.0093,-3.730590387817227,0.09021988091684847,-41.349981289107895,0.0,0.0
ENSG00000001167,1084.8701,0.5885964557168869,0.048026830521088935,12.255575671570288,1.5683165931435083e-34,4.162258038515558e-34
ENSG00000001460,890.32697,0.39450257605857075,0.05926334792731442,6.656771678549481,2.7990749401389765e-11,4.3793806690433516e-11
ENSG00000001461,1240.2089,-0.27789697786021733,0.049531925552044755,-5.61046183371616,2.017873733514731e-08,2.9083406313169488e-08
ENSG00000001497,2220.547,1.2422389435634522,0.053686808196767855,23.13862539584239,1.8924921637590218e-118,3.482650709958998e-117
ENSG00000001561,610.88684,1.0809520237736763,0.06107798948803565,17.697897930733625,4.3525248571906206e-70,2.409577069738615e-69
ENSG00000001617,912.8606,0.5368388917522522,0.06458620750345982,8.311974220246547,9.412287641839523e-17,1.67696618008979e-16
ENSG00000001626,350.89996,2.0167377647595486,0.08183126882129116,24.64507508937496,4.1559092908104213e-134,1.0870697227927695e-132
ENSG00000001631,1261.4811,0.11428503822157016,0.05097735999407628,2.2418783207849606,0.024969237531541403,0.028575799162004777
ENSG00000002330,1199.7888,0.01881193377656547,0.05851914926917403,0.32146628943690025,0.7478570547707928,0.7609416949341004
ENSG00000002549,2946.5447,-0.39266443380406596,0.0311140370733246,-12.620169889194932,1.634682497229072e-36,4.5112868732559975e-36
ENSG00000002587,1110.9891,0.057139743782749795,0.07148342301623889,0.7993425800240339,0.4240917953482042,0.44418776956386485
ENSG00000002726,204.71802,1.3592747751548668,0.08481512219045903,16.026325731188695,8.368685748903062e-58,3.6496853029435264e-57
ENSG00000002745,334.26794,0.7295298508422897,0.08689037848032442,8.395979665429648,4.620256048582722e-17,8.293477294279444e-17
ENSG00000002746,512.02954,1.2137493054116275,0.07343041875644778,16.529243955932785,2.2596005776196744e-61,1.054949918935452e-60
ENSG00000002822,809.7042,0.7405262160955465,0.05048151091630052,14.669256182196202,1.014510698566581e-48,3.636696040941843e-48
ENSG00000002834,12286.198,-1.5244297336161188,0.05064101737928249,-30.102668005239778,4.471023322352234e-199,3.3900543925177065e-197
ENSG00000002919,1364.3003,0.01073156765925098,0.038057716150345006,0.28198138892140784,0.7779577809699729,0.789444982130751
ENSG00000002933,304.25424,0.3635112174531841,0.08607072895269247,4.223401171064588,2.4064291918407092e-05,3.1325678276922417e-05
ENSG00000003056,3951.8955,0.11505299512175152,0.04027374797697835,2.8567739756309534,0.004279704748665446,0.0051061510695161886
ENSG00000003137,679.08704,-0.22234872727234103,0.09229334776745916,-2.409152259083367,0.015989625653713285,0.018493504086839654
