,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MEIS2,33129.162647288606,-0.3434376372685132,0.037777480812348024,-9.091067744153454,9.807114164759296e-20,3.0731977612832324e-19
MEIS3P1,32798.012398398176,-0.1768747712471633,0.03167528919419946,-5.583998623114498,2.3505056604084554e-08,4.52643028728293e-08
MEIS3,24888.681928615115,-0.3012578865115987,0.04603644119049434,-6.5439004128278,5.993471639497429e-11,1.3028423398343603e-10
MELK,36437.79828324214,0.2364124104790434,0.0437194176867303,5.407492207994325,6.391332253287217e-08,1.2023549806003764e-07
MEMO1,43731.323115594954,0.0926414861064027,0.016130596938597395,5.7432149882023,9.289566071044021e-09,1.8218398366155226e-08
MEN1,103194.32250156044,0.039961299068049155,0.012762117444082672,3.1312436390857497,0.0017406768575661026,0.0024954565106742894
MEOX1,7826.23708342657,-0.3156603786298901,0.05887460341436612,-5.361571209375911,8.250118786129309e-08,1.544326935106133e-07
MEOX2,8867.043596613947,-0.3865983122810302,0.05973625163013259,-6.471753779844121,9.687188679961561e-11,2.0870472234916655e-10
MEP1A,29284.31615258391,2.320098448425561,0.10824074463709304,21.434612781021887,6.356028479241799e-102,1.5327517492655016e-100
MEP1B,540.9698812218195,1.5958216629042563,0.12319877664551122,12.953226536461719,2.2528244628327662e-38,1.318336293618036e-37
MEPCE,156765.20237004015,-0.14252262744160574,0.01399442079370398,-10.184246246598928,2.3315974349262654e-24,8.747465915770374e-24
MEPE,336.6946509826516,-1.4452551508334548,0.12437851737481546,-11.619813303274624,3.2684972053726455e-31,1.5474232058839138e-30
MERTK,43984.42248931467,-0.27527940811737317,0.030382969961531003,-9.060319266546838,1.3006928120775447e-19,4.05033672035102e-19
MESDC1,71239.16094671185,0.049193361304508555,0.02306680217015323,2.132647644074444,0.0329536418149767,0.04202151944491077
MESDC2,160737.5246595995,-0.041083850733801434,0.01295645085335549,-3.170918579385608,0.0015195772873800282,0.002188969957537385
MESP1,13527.722773670192,0.5108065456050103,0.05424948104963885,9.415878930484457,4.69140692385084e-21,1.552083958405984e-20
MESP2,2116.8055444642287,0.7286117492373566,0.04973325752810878,14.650392623599046,1.3393948792925356e-48,1.0615538932336828e-47
MESTIT1,881.8153470545911,-1.9111450597919966,0.08526968116486573,-22.41294952301826,2.9428574826488092e-111,8.250134758175098e-110
MEST,138965.1996559015,0.21956901772601126,0.03815688509920626,5.754374791211108,8.696303106577027e-09,1.7074653398433556e-08
METAP1,116897.19157634019,0.062139156210460456,0.01667406127451021,3.726695925332429,0.0001940062756865069,0.00029773863135631686
METAP2,190247.40967517952,-0.0890767861866434,0.011555744789686144,-7.708441801704305,1.273631764674769e-14,3.2479923952418963e-14
METRNL,73251.99143449556,-0.25001501965942674,0.029143427720037657,-8.5787787922945,9.588567259948004e-18,2.7740740503443028e-17
METRN,61354.90139887985,-0.5396071730846009,0.04125615975509834,-13.079432896512323,4.316484901272685e-39,2.583164280964509e-38
METT10D,78911.0686287597,-0.23554321473567633,0.014372136946194235,-16.388879094145324,2.2964012083327674e-60,2.5101317826636313e-59
METT11D1,59440.38978386501,0.03380941296514857,0.01476427831455039,2.289946873449883,0.022024396546217066,0.02859911591840985
METT5D1,32732.110661388637,0.047007673016998014,0.013748954592919334,3.418999800989001,0.0006285177242068812,0.0009313593913929854
METTL10,26825.20242633982,-0.0015866368567214965,0.014895043218858803,-0.10652113145349154,0.9151688903152322,0.9289064644217994
METTL11A,52671.84885210108,0.0252759995893192,0.019391208356419307,1.3034772833510286,0.1924118669406396,0.22385724979094765
METTL11B,89.31696928882579,0.475497510201359,0.12966513820292944,3.667119140822513,0.00024529852016348674,0.00037400260550508993
METTL12,7679.9059975427635,-0.23060337609309167,0.021820080561000807,-10.568401681579985,4.175500574363922e-26,1.6702822954015115e-25
METTL13,99726.73559975543,0.1939469223377478,0.013058725426883844,14.851902922966092,6.762156353668899e-50,5.5879077655795e-49
METTL14,28617.451684343003,-0.1057821131151973,0.01478144346317467,-7.1564129294094005,8.281543895690354e-13,1.959705416916472e-12
METTL1,43289.087346199616,0.25373037832337736,0.021227614961138334,11.95284438632813,6.274050013008231e-33,3.1274979161096383e-32
METTL2A,43169.52288369185,0.2564982601278307,0.013628445906911472,18.820800396452487,5.100819016884722e-79,8.200392531647294e-78
METTL2B,31690.36287234673,0.06456332434701773,0.014869930857760113,4.341871187203558,1.4127435634660293e-05,2.333325468410622e-05
METTL3,68024.21181748784,-0.036549750829281115,0.014642909181869312,-2.4960716736901305,0.01255772251266327,0.01671051495915237
METTL4,24299.5993502807,-0.10445011736058774,0.01523519714642708,-6.855842845793638,7.089327928532424e-12,1.6118084375493793e-11
