,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
3971,gsea,Response To Vitamin D (GO:0033280),0.37553034075349295,0.8817337740167956,0.6133828996282528,0.7692503847273516,1.0,7/8,57.30%,AQP3;FES;BGLAP;SFRP1;CYP27B1;CDKN2D;SPP1
3972,gsea,Cytoplasmic Translational Initiation (GO:0002183),-0.3541488169516718,-0.8816245252909415,0.6080808080808081,1.0,1.0,16/27,32.91%,EIF2S2;EIF6;MCTS1;EIF2S3;MIF4GD;NCBP2;EIF3B;EIF4G1;EIF3H;SLBP;EIF2B3;EIF3I;NCBP1;RBM4;DHX29;EIF3J
3973,gsea,Regulation Of Interleukin-5 Production (GO:0032674),-0.3268683423318005,-0.8813510163913088,0.6050228310502284,1.0,1.0,11/11,84.07%,GATA3;RARA;LGALS9;LEF1;TSLP;IFNA2;LILRB4;IL9;PRKCZ;PDE4D;TNFRSF21
3974,gsea,Carbohydrate Derivative Catabolic Process (GO:1901136),0.31191734104730695,0.8813073153553729,0.6514851485148515,0.7696720930326911,1.0,7/16,35.53%,FBXO44;BPGM;SAMHD1;FBXO2;NCCRP1;NEU2;NEU4
3975,gsea,Negative Regulation Of Membrane Potential (GO:0045837),-0.3553684610045461,-0.8811030351917611,0.6117886178861789,1.0,1.0,5/8,27.82%,PRELID1;PMAIP1;HEBP2;BNIP3;BAX
3976,gsea,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),0.29125735655612806,0.8810377079818068,0.5836734693877551,0.7698415290227655,1.0,24/41,42.17%,STX7;RAET1E;HLA-E;ULBP3;ZBTB1;RAET1G;TRAF6;IL12RB1;ULBP2;HLA-A;HLA-G;CD1C;IL12A;HLA-B;MALT1;MAP3K7;CD1D;IL1B;CD1E;HLA-DRA;HLA-F;HLA-C;HLA-DRB1;CD1A
3977,gsea,Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629),0.36934027691756377,0.8808997978988334,0.6291913214990138,0.7698191922437168,1.0,4/8,29.40%,JAM3;SNAI2;NRG1;WNK1
3978,gsea,Positive Regulation Of Protein Maturation (GO:1903319),-0.34113252064490757,-0.8807986350064472,0.609271523178808,1.0,1.0,5/10,33.60%,NKD2;TFR2;TNP1;ASTL;BAG2
3979,gsea,Canonical Wnt Signaling Pathway (GO:0060070),0.24516549558330109,0.8807452041159729,0.6232741617357002,0.7698172531619072,1.0,32/65,51.15%,CDH3;DVL1;CAV1;FZD1;CSNK1E;WNT9B;WNT10A;LRRK2;PTEN;FZD4;RAB5A;DIXDC1;RARG;SIAH1;CCL14;WNT7A;FZD3;BCL9L;DVL2;TCF7L1;WNT6;WNT8A;TCF7L2;JUP;SFRP1;NR4A2;FZD9;WNT8B;FZD6;LRP6;GSK3B;WNT10B
3980,gsea,Ceramide Transport (GO:0035627),0.3449263545457377,0.8805837668490436,0.6065259117082533,0.7698089756259777,1.0,6/11,39.85%,ABCA2;GLTP;SGPP1;PSAP;PLTP;VAPA
3981,gsea,Glycoprotein Catabolic Process (GO:0006516),-0.3162750979161867,-0.8803465698852779,0.6046511627906976,1.0,1.0,8/14,24.29%,EDEM2;STT3B;FBXO27;EDEM1;FBXO6;NGLY1;MMP12;MANBA
3982,gsea,Vesicle Coating (GO:0006901),-0.34473747553215045,-0.8802111012678003,0.6206185567010309,1.0,1.0,23/23,91.39%,TMED2;PREB;KLHL12;TRAPPC6A;PDCD6;AP3M2;TRAPPC2;TMED10;AP3S1;CSNK1D;TRAPPC9;CUL3;AP3S2;TRAPPC5;TRAPPC4;AP3D1;PPP6C;TRAPPC2L;TRAPPC10;TRAPPC3;TRAPPC1;TRAPPC6B;PEF1
3983,gsea,Negative Regulation Of Endopeptidase Activity (GO:0010951),0.26641925114523923,0.8802019578093211,0.614963503649635,0.7701402223303085,1.0,29/63,41.02%,SPOCK2;BIN1;CRB2;TIMP4;SERPINB8;SERPINB5;SERPINB2;ANXA8;IFI16;ANXA8L1;MT3;TIMP2;SERPINB9;SPOCK1;NRG1;SORL1;RECK;SERPINB1;SPOCK3;CST3;CR1;SERPINB3;SPINK2;SERPINB13;SERPINB10;SERPINE2;TIMP3;SERPINB7;SERPINB4
3984,gsea,Histone H2A Acetylation (GO:0043968),0.34137451709229916,0.8801037993891346,0.6043307086614174,0.7700503903571322,1.0,10/19,37.40%,KAT5;EPC2;DMAP1;ING3;EPC1;BRD8;MSL3;TRRAP;EP400;MORF4L1
3985,gsea,Negative Regulation Of Activated T Cell Proliferation (GO:0046007),0.3686125895643459,0.8798095568901348,0.5775510204081633,0.7702827308246802,1.0,9/10,54.60%,PRNP;RC3H1;PRKAR1A;PDCD1LG2;SCRIB;CRTAM;LILRB4;CD274;FOXP3
3986,gsea,Protein Homotetramerization (GO:0051289),0.24261432269544417,0.8796742055079738,0.6209964412811388,0.7702503487531505,1.0,27/53,52.35%,CLU;AQP4;PKD2;APLP2;RYR3;CBR4;GLS;SAMHD1;KCNJ12;RYR1;B2M;HCN1;AQP2;TRPV5;KCNJ2;GBP5;ALDH9A1;MCOLN1;TNPO1;THG1L;CRYZ;SOD2;USP16;ACACB;SHMT1;ALDH1A3;TRPV1
3987,gsea,Establishment Of Skin Barrier (GO:0061436),0.34360139443421883,0.8794771466716558,0.5797665369649806,0.7703183597031978,1.0,9/18,34.58%,MET;IL18;ALOX12B;SFN;ALOXE3;KRT16;TMEM79;HRNR;ALOX12
3988,gsea,Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),0.2867080799412654,0.8792983813303261,0.6027131782945736,0.7703637289596382,1.0,27/57,40.57%,HEY2;MED17;MED31;MED22;TAF7;MED9;MED16;MED15;MED11;MED26;GTF2A1;TAF3;TBP;SRF;ZNF451;MED29;MED27;TAF13;MED21;TAF8;MED23;TAF4B;MED12;TAF6;MED7;MED19;MED28
3989,gsea,Protein Maturation (GO:0051604),-0.22088004044002107,-0.8792091247927146,0.6434426229508197,1.0,1.0,110/110,98.59%,CLN3;TSPAN15;DNAJB11;CASP7;HSPD1;APH1A;NAA20;ECE2;TYSND1;CPD;BOLA2;PARL;F7;TMPRSS4;PCSK6;CASP3;PSEN2;MBTPS2;TASP1;NAA10;NDUFAB1;CPN1;PSENEN;CTSS;PCSK1;F12;FURIN;NCSTN;NAA11;XPNPEP3;NAA50;GALNT2;CASP2;MAGEF1;MMEL1;GLRX3;AEBP1;METAP1;CPM;PCSK7;CASP8;CCS;LIPT2;CPXM2;RAP1GDS1;ECEL1;KEL;GZMB;PITRM1;ADAM19;NAA15;TESC;ADAM17;GZMA;MMP14;PSEN1;CASP10;MME;TSPAN33;CASP1;AFG3L2;BACE2;PCSK4;CTSG;TLL2;NNAT;LMF2;MBTPS1;NAA35;CIAO1;PRPH2;DDI2;ECE1;LONP2;DUOXA2;PRSS37;CPZ;NAA16;LMF1;SRGN;OGT;ADAMTS3;CASP4;SORL1;METAP2;ASPRV1;GCSH;STUB1;MMP16;ADAM10;PHEX;TSPAN5;TLL1;CPXM1;PCSK5;TSPAN14;PCSK2;PTCH1;ISCA1;ADAMTS13;MMS19;AASDHPPT;CASP9;NLRP3;LIPT1;CPE;APH1B;BMP1;CNTN1;BACE1
3990,gsea,Sequestering Of Actin Monomers (GO:0042989),-0.3833488966432398,-0.8791076592696646,0.59375,1.0,1.0,7/7,61.68%,PFN4;TWF1;TMSB10;TMSB4Y;SCIN;TWF2;TMSB15A
3991,gsea,Cellular Response To Leptin Stimulus (GO:0044320),0.39084297847820865,0.8790479998992267,0.6069364161849711,0.770516158509218,1.0,2/7,19.54%,MT3;NR4A3
3992,gsea,piRNA Processing (GO:0034587),-0.2859461054287962,-0.8787136368055798,0.6235294117647059,1.0,1.0,8/18,32.82%,TDRKH;EXD1;MOV10L1;PLD6;MAEL;FKBP6;TDRD12;ASZ1
3993,gsea,Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),0.3678901564306132,0.8784123060610024,0.6072144288577155,0.7712367445454176,1.0,8/13,48.10%,UBXN6;VPS4A;LYST;CHMP1B;CHMP7;VPS4B;CHMP5;CHMP6
3994,gsea,Positive Regulation Of Cholesterol Transport (GO:0032376),0.2902187453043351,0.8779915474398854,0.5949612403100775,0.7716642667087045,1.0,14/31,37.09%,LIPG;ZDHHC8;CAV1;NR1H2;CETP;ABCA8;PTCH1;GPS2;TREM2;LRP1;EEPD1;PLTP;ABCA7;RXRA
3995,gsea,Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),0.39537920302177476,0.8775240195620885,0.6365313653136532,0.7721429870057492,1.0,3/7,32.41%,NLRP3;RSAD2;PRKCZ
3996,gsea,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),-0.3163124239804282,-0.8772554594324601,0.5976331360946746,1.0,1.0,32/55,35.56%,KIF4A;NUF2;RCC1;TBCE;SPC25;TUBG1;BIRC5;CDK1;CENPH;CDCA8;NUSAP1;KIF3B;CCNB1;ESPL1;FAM110A;WDR62;AURKB;RAN;KIF11;TTK;NDC80;PLK1;STIL;KPNB1;TACC3;CENPE;DLGAP5;BCCIP;CKAP5;GPSM2;INCENP;KIF4B
3997,gsea,Positive Regulation Of Lamellipodium Assembly (GO:0010592),0.3161024446522673,0.8772388573914389,0.6201117318435754,0.7723628215211347,1.0,12/21,45.56%,FSCN1;PIK3R1;WASF2;AKIRIN1;RAC2;CYFIP1;NCKAP1;ARPC2;TWF2;MSTN;PLCE1;RAC1
3998,gsea,Diol Biosynthetic Process (GO:0034312),-0.31348699055306106,-0.8770703030553696,0.62882096069869,1.0,1.0,14/14,88.50%,SPR;GCH1;DHFR;ASAH2;SPTLC2;QDPR;ASAH1;ACER2;ACER1;ACER3;SPHK1;SPHK2;SPTLC1;SPTLC3
3999,gsea,Epiboly Involved In Wound Healing (GO:0090505),-0.32939526562972515,-0.8770019862550816,0.6182170542635659,1.0,1.0,13/13,86.85%,CEACAM1;PDCD10;CCNA2;CD151;RHOC;TOR1A;TMEFF2;RHOA;FLNA;LCP1;PDPN;CD44;DDR1
4000,gsea,Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827),0.36487780592425106,0.8767705528346724,0.6137667304015296,0.7728419314270107,1.0,7/12,40.96%,IL18;IL12RB1;NLRP10;IL1B;IL18R1;SLC11A1;TBX21
4001,gsea,Nucleolar Chromatin Organization (GO:1990700),0.394060101672568,0.8767162581056955,0.631578947368421,0.7726875255681861,1.0,3/7,44.39%,SIRT2;SMARCA5;SIRT1
