,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
426,gsea,Positive Regulation Of Lipid Transport (GO:0032370),0.6221308086027202,1.515876961433361,0.0513347022587269,0.42417029632662406,1.0,8/11,25.55%,APOE;ABCB4;PRAP1;PRELID1;TRIAP1;NMB;TSPO;ABCA3
427,gsea,Motile Cilium Assembly (GO:0044458),-0.6604852007939657,-1.5157025985409263,0.05942622950819672,1.0,0.999,7/10,28.77%,BBS5;SPATA6;RSPH6A;CCDC40;CCDC39;ZMYND10;RSPH9
428,gsea,Microtubule Depolymerization (GO:0007019),0.6101716839295848,1.5150619027612153,0.09055118110236221,0.42524769840522214,1.0,11/16,20.70%,STMN4;STMN2;KIF2C;STMN1;NCKAP5;KATNB1;KIF18B;CKAP5;STMN3;KIF2A;KIF14
429,gsea,Hippo Signaling (GO:0035329),-0.6352817636443295,-1.514722352677236,0.07414829659318638,1.0,0.999,13/15,35.20%,LATS2;SAV1;LATS1;TEAD3;DCHS1;FAT4;STK4;TEAD1;TEAD2;STK3;YAP1;WWTR1;AMOTL2
430,gsea,Regulation Of Protein Glycosylation (GO:0060049),-0.755920058327104,-1.5143553616149719,0.04380952380952381,1.0,0.999,4/5,16.17%,ACER2;GOLGA2;ALG10B;FKTN
431,gsea,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),-0.4219604183013784,-1.5141468239904163,0.064,1.0,0.999,52/94,36.41%,ZFP36L2;LTBP2;OVOL2;SMAD6;BMPR1A;FOS;SMAD4;TWSG1;SIRT1;ITGB1;ZFP36L1;TGFBRAP1;JUN;COL1A2;SKI;ITGB5;ZMIZ1;TGFB3;COL3A1;LRRC32;SMAD7;APLP2;APPL1;SMAD2;ZYX;HYAL2;TGFBR2;LIMS1;SRC;PXN;USP15;ENG;PDE3A;ZMIZ2;USP9X;ADAM9;WNT2;FERMT2;CDH5;SMAD5;TGFBR3;STAT3;SMAD3;TGFBR1;SOX9;WNT10A;PTPRK;FNTA;GCNT2;WNT7A;MAP3K7;SMAD9
432,gsea,Positive Regulation Of Gap Junction Assembly (GO:1903598),0.7184792249741246,1.5134162527071473,0.05416666666666667,0.42853622514980905,1.0,1/5,0.52%,AGT
433,gsea,"Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)",0.7389013102130338,1.5129870917193569,0.06471816283924843,0.428386140044939,1.0,9/10,23.30%,UQCRHL;UQCRC1;UQCRH;CYCS;UQCRB;UQCRC2;UQCR10;UQCRQ;UQCRFS1
434,gsea,acetyl-CoA Metabolic Process (GO:0006084),0.5914241729303588,1.5129661238684227,0.07959183673469387,0.42700891229847576,1.0,10/16,16.55%,ACAT1;HMGCS1;MVD;NUDT7;MVK;TDO2;HMGCS2;MLYCD;PMVK;ACSS2
435,gsea,Dendrite Extension (GO:0097484),0.7836689523725231,1.5129280131966478,0.02610441767068273,0.42573910684247585,1.0,2/5,2.55%,SH3GL2;SLC9A6
436,gsea,Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008),-0.5823727117847868,-1.5128800149049217,0.056640625,1.0,0.999,8/15,25.07%,PDGFRB;PIK3C2A;PDGFC;PDGFD;PLAT;FER;PDGFB;PTPRJ
437,gsea,Biomineral Tissue Development (GO:0031214),-0.6386231746543184,-1.5121101827331798,0.07692307692307693,1.0,0.999,2/8,10.37%,DDR2;COL1A1
438,gsea,Regulation Of ATP Biosynthetic Process (GO:2001169),0.5685279558850467,1.5118701053643322,0.06418219461697723,0.42726970420176813,1.0,7/12,17.80%,ENO1;PID1;PINK1;PPARGC1A;PPARA;TREM2;VCP
439,gsea,Intraciliary Retrograde Transport (GO:0035721),-0.7155784172117465,-1.5118484646938792,0.04914933837429111,1.0,0.999,7/9,18.69%,IFT140;WDR19;TTC21A;DYNC2LI1;IFT122;WDR35;DYNC2H1
440,gsea,Alcohol Catabolic Process (GO:0046164),0.6617491565220149,1.5118070242347459,0.07459677419354839,0.4260619467784534,1.0,5/8,6.86%,CYP46A1;APOE;AKR1D1;CYP27A1;CYP7A1
441,gsea,Positive Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568),-0.6665563562003456,-1.5117626794023826,0.056847545219638244,1.0,0.999,2/6,10.89%,PHIP;IGF1
442,gsea,Aromatic Compound Biosynthetic Process (GO:0019438),0.7501012893917736,1.5117260340621617,0.05565529622980251,0.4249078827274037,1.0,2/5,6.60%,PSAT1;GCH1
443,gsea,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),-0.3814100824328244,-1.511331647704142,0.03359683794466403,1.0,0.999,209/428,35.35%,FOXP1;CTBP2;RCOR3;REST;ZNF224;PHF12;ZNF253;MPHOSPH8;HMBOX1;ZMYM2;IKZF4;SCMH1;ARID4A;TCF7L2;MDM4;HHEX;TBX3;NR2F2;NCOR1;LDB1;EPC1;L3MBTL3;BCOR;RUNX2;ZNF827;POU2F1;VGLL4;ZBTB4;SETDB2;CHD3;SIN3A;BCLAF1;ZKSCAN3;PDCD4;CREB3L1;SMAD4;FOXS1;DAP;CITED2;TSHZ3;SFRP2;ZBTB7A;TRIM33;TLE2;ELK3;HES1;GATA6;ATP8B1;LBH;TBX22;ZNF148;CNOT7;PRDM16;FOXO1;EHMT1;CBFA2T2;LIMD1;SIRT1;ZNF217;ERN2;COMMD7;MECP2;SOX18;ZNF350;ZNF256;PBXIP1;AHR;BTAF1;ZNF568;ZNF12;NKX2-1;JUN;TRERF1;HEXIM1;CLOCK;GATAD2B;SUMO4;BHLHE41;SPEN;RBM15B;CHD8;RNF2;NIPBL;CIC;PATZ1;CREBZF;BAHD1;ATXN1;CBFA2T3;SMURF2;ZMYND11;TRAF6;MYB;ZNF24;PRICKLE1;ZNF281;RSF1;ZNF174;SMAD2;EIF4A2;ATF7IP;HEYL;SUDS3;PRDM11;GLI3;ZNF703;LIMS1;NR1D2;PER2;SIX4;RUNX1T1;ZNF540;ZNF503;RBM15;FOXE1;GAS6;RLIM;GATA3;CHD4;PRMT6;XRCC5;CRY1;MTA1;DEDD2;MDFIC;ZNF219;CALR;MECOM;NMNAT1;PFDN5;ELF3;SFMBT1;GLIS2;NCOR2;RARA;KDM4A;LEF1;BMP4;SMARCA2;INPP5K;CTNNB1;EID1;SHC1;CTCF;RBPJ;DNMT3A;ING4;ZNF318;TFAP2B;WT1;TNFSF4;PRDM5;CBX4;ZNF653;BTRC;ARID5B;UBE2I;CTBP1;PDGFB;SMARCC2;PML;ID4;TWIST2;TAF7;KDM5C;ZFPM2;RBBP4;DACH1;HDAC1;RBAK;GFI1;RFX3;SMARCE1;MTA3;TFDP2;WWP2;RING1;NKX3-1;ZNF658;MSX2;ZBTB38;ZNF777;ZBTB33;ZNF746;CDKN1C;ADIPOQ;PPARG;SNX6;LOXL2;SOX13;SBNO2;LHX1;SOX9;TWIST1;HINFP;DMAP1;BCL3;PSPC1;BHLHE40;PTPRK;TBX2;RPS6KA5;ZHX2;NACC1;PER1;HDAC9;PIAS4;TP53;USP47
444,gsea,Neuron Fate Commitment (GO:0048663),0.5435248047448118,1.510268329798947,0.05132743362831858,0.42760885974898605,1.0,5/17,11.63%,PAX6;POU3F2;MYT1L;DLL1;ATOH7
445,gsea,Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),-0.5249384787848079,-1.5101999698330748,0.03903345724907063,1.0,0.999,12/26,27.05%,FOXP1;NCOR1;ZBTB7A;SIRT1;EP300;DDX5;KDM4C;HEYL;TRIM68;NCOR2;PIAS2;HDAC1
446,gsea,Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745),0.5481955774549268,1.5096084308991335,0.05938697318007663,0.42824528419701546,1.0,4/16,9.27%,F2;NECAB2;C3;PRKCA
447,gsea,Ethanol Oxidation (GO:0006069),0.8347667960878753,1.509601070410246,0.052104208416833664,0.42689667002719195,1.0,7/7,16.55%,ADH1A;ADH6;ADH4;ADH1C;ADH7;ADH1B;ACSS2
448,gsea,ATF6-mediated Unfolded Protein Response (GO:0036500),-0.733853941370971,-1.5088010981083773,0.0300187617260788,1.0,0.999,4/6,16.71%,MBTPS1;ATF6B;CREBZF;XBP1
449,gsea,Membrane Protein Ectodomain Proteolysis (GO:0006509),-0.5303604805032057,-1.5081564628990092,0.041584158415841586,1.0,0.999,11/21,26.68%,NCSTN;PSEN1;PSENEN;DAG1;BACE2;PRKCQ;RBMX;MMP7;SPPL2B;ADAM9;PRTN3
450,gsea,Amino Acid Transport (GO:0006865),0.42783900704924965,1.5077611741759642,0.04844961240310078,0.43060352096400184,1.0,29/46,29.42%,SLC38A3;SLC3A2;SLC7A14;SLC38A4;SLC7A5;SLC32A1;SLC3A1;SLC1A4;SLC6A12;SLC7A9;SLC36A2;SLC38A2;SLC6A17;SLC7A1;SLC7A11;SLC43A2;SLC7A13;SLC6A18;SLC1A5;SLC38A5;SLC6A15;SLC7A7;SLC16A10;SLC25A44;SLC6A19;SLC7A8;SLC7A4;SLC43A1;SLC38A8
451,gsea,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),-0.45484304164648687,-1.5076132583189201,0.062381852551984876,1.0,0.999,17/47,22.71%,OGT;GNL3L;USP4;PIAS3;SMAD7;SPOPL;AKT1;PER2;CRY1;BAG5;HDAC8;DCUN1D3;CTNNB1;SOX4;ARRB1;BAG2;RPL5
452,gsea,Sodium-Dependent Phosphate Transport (GO:0044341),0.7274316733905071,1.506877140817591,0.06159420289855073,0.43175441851177737,1.0,5/7,22.36%,SLC17A7;SLC17A4;SLC34A1;SLC17A8;SLC17A6
453,gsea,Organophosphate Catabolic Process (GO:0046434),0.5739710127173362,1.5067090140940773,0.06427221172022685,0.43082634014190585,1.0,6/12,13.92%,PDXP;ANGPTL3;PON1;APOA2;PLD1;ENPP2
454,gsea,Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116),0.5229026035853593,1.5066065564865045,0.06581352833638025,0.42980048059878584,1.0,10/23,25.23%,SOX2;TTBK1;GRIN1;MT3;FYN;GRIN2B;PSMB9;EPHA7;BIRC3;IFI16
455,gsea,Protein C-linked Glycosylation Via Tryptophan (GO:0018317),-0.7816497491119068,-1.5062289423465423,0.04061895551257253,1.0,0.999,3/5,13.96%,DPY19L3;DPY19L4;DPY19L2
456,gsea,Protein C-linked Glycosylation Via 2'-alpha-mannosyl-L-tryptophan (GO:0018406),-0.7816497491119068,-1.5062289423465423,0.04061895551257253,1.0,0.999,3/5,13.96%,DPY19L3;DPY19L4;DPY19L2
457,gsea,Positive Regulation Of Cell Death (GO:0010942),0.4204733274901258,1.5053472295376509,0.040293040293040296,0.4319568978196141,1.0,21/48,24.93%,CIDEB;BNIP3;HP;HPR;MAPT;MT3;SLC6A13;PRNP;FYN;GRIN2B;HTATIP2;C1QA;IFNG;EIF4G1;MMP3;PRODH;ITGB2;TNF;HBE1;POU4F2;CLU
458,gsea,Negative Regulation Of RNA Catabolic Process (GO:1902369),0.7551804538265555,1.5041795657154666,0.031185031185031187,0.43376837644332505,1.0,3/5,14.66%,PKP1;TNIP1;PKP3
459,gsea,Atrial Septum Morphogenesis (GO:0060413),-0.5908792969106257,-1.5040371908915513,0.06540084388185655,1.0,0.999,6/10,27.35%,ZFPM1;BMPR2;NOTCH2;ISL1;SOX4;GATA4
460,gsea,Myotube Differentiation (GO:0014902),-0.5266464781476458,-1.5026195236689497,0.07099391480730223,1.0,0.999,11/19,28.92%,DOCK5;DOCK1;ITGB1;SKI;IGF1;SIX4;CACNA1H;ADAMTS5;ADAMTS15;SORT1;TMEM182
461,gsea,Heterocycle Catabolic Process (GO:0046700),0.8256511056511058,1.5024936300274203,0.0446927374301676,0.43740033101029885,1.0,4/4,17.45%,GOT2;DPEP1;CYP2A6;PRODH
462,gsea,Intracellular Sodium Ion Homeostasis (GO:0006883),0.5419508562955265,1.5021834868390471,0.07604562737642585,0.43695883442415895,1.0,8/18,23.59%,ATP1B2;ATP1A2;ATP1A3;ATP1B3;FXYD2;SCNN1B;SLC8A1;SCNN1D
463,gsea,"Neurotransmitter Receptor Transport, Postsynaptic Endosome To Lysosome (GO:0098943)",0.8247915000761268,1.5005576057633865,0.05222437137330754,0.44041469208644324,1.0,4/6,8.68%,CACNG7;CACNG2;CACNG3;CACNG8
464,gsea,Protein Targeting To Vacuole (GO:0006623),-0.5210863728704902,-1.5004222883967628,0.03710575139146568,1.0,0.999,23/33,37.97%,GCC2;VPS13C;AP3M1;GGA3;VPS13A;VPS37B;SNX16;SCARB2;VPS37A;PIK3C3;VPS37C;IRGM;ZFYVE16;PXK;AP4M1;NCOA4;PIK3R4;VPS13D;BECN1;VPS8;VPS41;WASH3P;SMURF1
465,gsea,Benzene-Containing Compound Metabolic Process (GO:0042537),0.7826293070656416,1.500168193006613,0.06573705179282868,0.4401232840148607,1.0,3/5,10.72%,CYP2E1;KMO;ACAA1
466,gsea,Short-Chain Fatty Acid Catabolic Process (GO:0019626),0.8176804322516904,1.4999315462975662,0.054989816700611,0.43941430070166393,1.0,4/5,12.80%,PCK2;PCK1;PCCB;PCCA
467,gsea,Positive Regulation Of Macrophage Activation (GO:0043032),0.5193168969975008,1.4999101259038157,0.07142857142857142,0.43811400196958494,1.0,6/15,15.75%,EHHADH;TTBK1;HSPD1;CEBPA;TREM2;TLR4
468,gsea,Low-Density Lipoprotein Particle Remodeling (GO:0034374),0.6231772003827512,1.4993699502352602,0.07169811320754717,0.4383036726419481,1.0,5/12,9.40%,AGT;APOB;LIPC;APOA2;PLA2G3
469,gsea,Mesenchymal To Epithelial Transition (GO:0060231),-0.6035380519273364,-1.4992281237368,0.05371900826446281,1.0,0.999,4/9,22.81%,PAX8;GATA3;BMP4;WT1
470,gsea,Regulation Of Response To Biotic Stimulus (GO:0002831),-0.5190687968167907,-1.4987277431039416,0.07889546351084813,1.0,0.999,12/29,20.77%,FOXP1;CASP8;GATA6;TRIM5;ELMOD2;RNF135;APPL1;TIRAP;XIAP;DHX58;DAPK1;CD55
471,gsea,Membrane Depolarization (GO:0051899),0.579292929788728,1.4983321843631259,0.07428571428571429,0.43989623315830867,1.0,8/12,20.96%,SCN3B;CHRNA4;CHRNB2;CNGB1;P2RX7;YWHAH;SCN1B;BEST2
472,gsea,Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092),-0.6290085283839472,-1.497393474354116,0.059880239520958084,1.0,0.999,9/11,36.40%,PIK3C2A;PIK3C2B;UVRAG;PIK3C3;PIK3CB;PIK3CG;PIK3R4;BECN1;PIK3C2G
473,gsea,Negative Regulation Of PERK-mediated Unfolded Protein Response (GO:1903898),-0.7599010807463258,-1.497105375577285,0.03968253968253968,1.0,0.999,3/5,19.32%,PPP1R15B;NCK2;PPP1R15A
474,gsea,Calcineurin-Mediated Signaling (GO:0097720),-0.5833369675782748,-1.4964868035356567,0.05450733752620545,1.0,0.999,8/11,38.14%,NFATC4;NFAT5;NFATC2;NFATC3;PPP3CB;PPP3CA;PPP3CC;NFATC1
475,gsea,"Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000095)",-0.6187017364463423,-1.4963422859858424,0.06601941747572816,1.0,0.999,6/8,27.42%,NPHP3;DACT1;PLEKHA4;MLLT3;RSPO3;SPEF1
476,gsea,L-methionine Salvage (GO:0071267),0.6839334737830094,1.4958974641954121,0.05230125523012552,0.44559163543318797,1.0,3/6,10.76%,BHMT2;BHMT;ENOPH1
477,gsea,Negative Regulation Of Cell Communication (GO:0010648),-0.4740338994535258,-1.4958878141868053,0.052854122621564484,1.0,0.999,10/21,38.73%,SOCS5;ERBB3;VHL;SRMS;ADIPOQ;NLRP12;LIF;HSP90AB1;UBASH3B;BRAP
478,gsea,Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099),-0.6129784414770282,-1.4954568316841552,0.05747126436781609,1.0,0.999,3/9,10.88%,CASP8;ARHGEF2;RIPK1
479,gsea,Polyamine Transport (GO:0015846),0.7790283737009834,1.495367819896917,0.03418803418803419,0.44574050362264644,1.0,4/5,9.25%,SLC22A2;SLC22A1;SLC47A1;SLC22A3
480,gsea,Positive Regulation Of Smoothened Signaling Pathway (GO:0045880),-0.5188366800458848,-1.4948768146928497,0.052941176470588235,1.0,0.999,14/18,40.67%,STK36;TXNDC15;RAB34;GAS8;TTC23;DLG5;EVC;PDCL;ULK3;GLI1;TUBD1;DHH;DCDC2;KIF7
481,gsea,Negative Regulation Of Cell Motility (GO:2000146),-0.38675420833411456,-1.4948506502353776,0.037549407114624504,1.0,0.999,61/125,33.80%,ARID4B;OGT;PODN;ARID2;ARID4A;VCL;SIN3A;PTEN;CITED2;SFRP2;CCDC125;SULF1;ZMYND8;SCAI;MIA3;RNF41;RECK;NKX2-1;CDH11;EMILIN1;CDH1;SPINT2;SMAD7;DAG1;CLDN3;NF1;SRGAP1;SUDS3;PTPRU;FOXO3;GATA3;SIN3B;IGFBP5;MAPK15;ADARB1;ENG;FBLN1;TPM1;CRK;ADAM15;FUZ;DLG5;MCTP1;PTPRJ;FLCN;MMRN2;RBBP4;DACH1;THY1;SLIT2;HDAC1;NEDD9;ING1;PIP5KL1;IFITM1;DUSP22;ADIPOQ;TET1;TP53INP1;ING2;PTPRK
482,gsea,rRNA Pseudouridine Synthesis (GO:0031118),0.728414303631571,1.4942010094946614,0.052845528455284556,0.4476913926907877,1.0,4/6,18.98%,DKC1;TNIP1;RPUSD2;NHP2
483,gsea,Regulation Of SMAD Protein Signal Transduction (GO:0060390),-0.4807083082945725,-1.493980661988983,0.04873294346978557,1.0,0.999,15/26,34.92%,SLC2A10;OVOL2;RBPMS;BMPR1A;SMAD4;BMPR2;TGFB3;CILP;SH2B1;BMP4;TGFBR1;PPARG;JAK2;FAM89B;WWTR1
484,gsea,Sensory Perception (GO:0007600),0.4211628524639737,1.4928549910509554,0.02292768959435626,0.45025818787625455,1.0,20/46,27.60%,PCDH15;NTSR2;USH1G;KCNK4;CHRNA4;NIPSNAP1;CHRNB2;KCNA2;USH2A;USH1C;ALOXE3;PDYN;P2RX7;MYO7A;NMB;UGT2A1;PRDM12;SCN9A;PTGES;SCN10A
485,gsea,Positive Regulation Of Opsonization (GO:1903028),0.7183336441306724,1.4927202173787573,0.06719367588932806,0.44928961429254477,1.0,5/8,22.16%,MBL2;FCN2;COLEC10;COLEC11;FCN3
486,gsea,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),-0.4962616293138024,-1.4923890707269092,0.052941176470588235,1.0,0.999,37/73,29.03%,DCP1A;DCP1B;RC3H1;PNRC2;SMG1;CNOT7;THRAP3;PAN2;ZFP36L1;PNRC1;UPF2;DDX5;CNOT3;DIS3L2;CNOT6L;ATM;CNOT8;XRN2;ZFP36;CNOT4;DHX34;CSDE1;PARN;DCP2;UPF3A;CNOT6;CNOT10;CNOT2;ERI1;SMG6;SAMD4B;XRN1;PDE12;NBAS;SMG7;RC3H2;EXOSC10
487,gsea,Aromatic Compound Catabolic Process (GO:0019439),0.6817004955406611,1.4920132458646553,0.06653620352250489,0.45013214682944436,1.0,4/7,12.38%,PDXP;PON1;PON3;PON2
488,gsea,Regulation Of Glycolytic Process (GO:0006110),-0.4418204432948615,-1.4911169398897592,0.04950495049504951,1.0,1.0,11/38,12.10%,OGT;ZBTB20;NCOR1;JMJD8;PRKAA1;ZBTB7A;EP300;IGF1;CBFA2T3;PSEN1;ARNT
489,gsea,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),-0.5017857872527509,-1.4903061209973834,0.08536585365853659,1.0,1.0,20/35,33.55%,PIAS1;CLCF1;MYO1C;STAT6;IFNAR1;STAT5A;STAT5B;IFNAR2;SOCS6;FER;CTR9;PKD2;PKD1;STAT2;JAK1;STAT3;IL15;JAK3;JAK2;TYK2
490,gsea,"Negative Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904153)",-0.6571366299042802,-1.49024996104026,0.06741573033707865,1.0,1.0,3/8,8.30%,SVIP;ERLEC1;UBE2J1
491,gsea,Regulation Of T-helper 17 Cell Differentiation (GO:2000319),-0.6239002869591193,-1.4900856969680292,0.082,1.0,1.0,5/11,18.14%,RC3H1;NFKBIZ;JUNB;SMAD7;NFKBID
492,gsea,Negative Regulation Of Amyloid Fibril Formation (GO:1905907),0.5929736786033141,1.4900806238013926,0.07975460122699386,0.4544761881663381,1.0,5/11,15.28%,CRYAB;VBP1;PFDN2;PFDN6;TREM2
493,gsea,Regulation Of Opsonization (GO:1903027),0.691454505332591,1.489849932232993,0.09746588693957114,0.453787280914302,1.0,6/10,22.16%,MBL2;C4BPB;FCN2;COLEC10;COLEC11;FCN3
494,gsea,Purine Ribonucleoside Monophosphate Biosynthetic Process (GO:0009168),0.6284342821284019,1.4895624264346388,0.06042884990253411,0.45323727135433695,1.0,7/9,27.72%,PAICS;GMPS;NUDT2;GART;AMPD3;ATIC;AMPD1
495,gsea,Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988),0.5996191116958882,1.4893637785102343,0.06653225806451613,0.45241653562824713,1.0,6/10,20.19%,NR1H4;APOC3;PCSK9;FGF21;TREM2;KHSRP
496,gsea,Synaptic Vesicle Budding From Presynaptic Endocytic Zone Membrane (GO:0016185),0.6976623554954074,1.4890638122396362,0.04793028322440087,0.45199471547412345,1.0,1/6,1.40%,SNAP91
497,gsea,Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206),0.5869366977618404,1.4889304517308162,0.05825242718446602,0.45106206031591406,1.0,2/9,5.20%,GPR37L1;TXN
498,gsea,"Regulation Of Synaptic Transmission, GABAergic (GO:0032228)",0.555978515392449,1.4887453900189287,0.07750472589792061,0.4502132635673558,1.0,8/16,19.68%,NLGN1;NALCN;SYN3;CNTNAP4;NLGN2;USP46;STXBP1;DRD2
499,gsea,post-Golgi Vesicle-Mediated Transport (GO:0006892),-0.5241764200724064,-1.4886625210379971,0.04,1.0,1.0,31/54,27.96%,AP1G2;EXOC6;SNAP23;MON2;VPS13C;OSBPL5;SEC16A;GBF1;EXOC8;ARFGEF2;GOPC;EPS15;SCFD1;GGA3;KLHL20;VPS13A;VTI1A;VPS54;SCAMP2;KIF16B;STEAP2;RABEP1;SYS1;VPS52;EXOC7;COMMD1;RP2;AP4M1;SORT1;SCAMP1;CCDC93
500,gsea,Pharyngeal Arch Artery Morphogenesis (GO:0061626),-0.6807289844433684,-1.488203681822742,0.0536779324055666,1.0,1.0,3/6,7.34%,BMPR1A;HES1;BMPR2
501,gsea,Golgi To Plasma Membrane Transport (GO:0006893),-0.5076738993141406,-1.4873113438535102,0.0509433962264151,1.0,1.0,22/45,24.62%,GCC2;EXOC6;GOLPH3L;OSBPL5;SEC16A;GOLGA4;BLZF1;BBS1;RAB34;EXOC8;ARFGEF2;GOPC;MACF1;KRT18;GGA3;GOLPH3;STEAP2;RABEP1;SYS1;KIF13A;EXOC7;COMMD1
502,gsea,Lipid Biosynthetic Process (GO:0008610),0.42680696213896896,1.4864735168553245,0.07115384615384615,0.45551662517679886,1.0,37/68,30.30%,ACSM2A;ACSM2B;ACSM5;FADS1;LIPC;SRD5A1;MVD;MVK;MLXIPL;LSS;ELOVL4;FDXR;AGPAT4;AGPAT5;PCYT2;MLYCD;PDSS1;HMGCR;ACSL1;AGPAT3;CLN8;ACSS2;CYP51A1;DOLPP1;LPCAT1;NDUFAB1;FITM1;PRKAA2;GUCY2C;HSD17B3;SCP2;SREBF1;ACSM3;OLAH;HSD3B1;SRD5A2;ACLY
503,gsea,Cholesterol Catabolic Process (GO:0006707),0.7089366093498836,1.4863289927845238,0.060851926977687626,0.45323581443812727,1.0,4/6,6.86%,CYP46A1;APOE;CYP27A1;CYP7A1
504,gsea,Sterol Catabolic Process (GO:0016127),0.7089366093498836,1.4863289927845238,0.060851926977687626,0.45323581443812727,1.0,4/6,6.86%,CYP46A1;APOE;CYP27A1;CYP7A1
505,gsea,Amyloid-Beta Metabolic Process (GO:0050435),-0.5662851661353925,-1.4863021119105146,0.04590818363273453,1.0,1.0,7/15,14.41%,DYRK1A;APH1B;NCSTN;PSEN1;PSENEN;BACE2;IDE
506,gsea,Positive Regulation Of Phospholipid Biosynthetic Process (GO:0071073),0.7537246277694167,1.4860017395808638,0.05242718446601942,0.45274673716542335,1.0,3/5,12.93%,NR1H4;FABP3;HTR2A
507,gsea,Mitotic Spindle Midzone Assembly (GO:0051256),0.7577179095380505,1.4854606201451834,0.08935361216730038,0.45170783702322803,1.0,8/9,21.79%,KIF4B;BIRC5;KIF4A;PRC1;RACGAP1;CDCA8;KIF23;INCENP
508,gsea,Mitotic Spindle Elongation (GO:0000022),0.7577179095380505,1.4854606201451834,0.08935361216730038,0.45170783702322803,1.0,8/9,21.79%,KIF4B;BIRC5;KIF4A;PRC1;RACGAP1;CDCA8;KIF23;INCENP
509,gsea,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),-0.39289124595267877,-1.485271265915038,0.02459016393442623,1.0,1.0,49/105,33.99%,ARID4B;OGT;SLC2A10;SPRY1;ARID4A;SMAD6;TGFB1I1;SPRED2;SIN3A;ZBTB7A;TRIM33;PRDM16;SIRT1;SPRED1;ZNF451;ASPN;NKX2-1;BCL9L;SKI;PMEPA1;EMILIN1;CILP;GREM1;SMURF2;SMAD7;FKBP1A;VASN;SUDS3;CAPN5;PDPK1;NBL1;SKIL;SNX25;SPRED3;CHRDL2;UBE2D1;PPM1A;RBBP4;HDAC1;ING1;RBPMS2;CHRDL1;TET1;PPARG;SNX6;ING2;CIDEA;LEMD3;FAM89B
510,gsea,Protein Localization To Synapse (GO:0035418),0.6120849978465195,1.4848062050772743,0.08210526315789474,0.4522942698260545,1.0,6/13,16.87%,NRXN2;NRXN1;NLGN1;NLGN2;DLG4;NPHS1
511,gsea,Prostanoid Metabolic Process (GO:0006692),0.5767001660061919,1.4847827537955332,0.10371819960861056,0.4510661403175511,1.0,11/16,28.40%,GSTA1;AKR1C4;CES1;GSTP1;PTGR1;AKR1C1;AKR1C3;GSTM1;AKR1C2;PTGES;PLAA
512,gsea,Neutrophil Mediated Immunity (GO:0002446),-0.5788552361096939,-1.4847134878325392,0.07782101167315175,1.0,1.0,4/11,15.40%,ANXA3;STXBP2;STXBP3;IRAK4
513,gsea,Ketone Body Metabolic Process (GO:1902224),0.7817475919009238,1.4846783009977846,0.06720977596741344,0.4500358590493394,1.0,6/6,21.85%,ACAT1;SLC27A5;HMGCS2;HMGCLL1;ACSS3;HMGCL
514,gsea,Icosanoid Biosynthetic Process (GO:0046456),0.5326934822619688,1.4846131072614916,0.078125,0.4489531643459497,1.0,5/18,4.40%,CYP4A11;FADS1;CYP2C9;CYP4A22;CYP2C8
515,gsea,Lipid Hydroxylation (GO:0002933),0.8500824329831962,1.4843110489829852,0.06309751434034416,0.4485165160814388,1.0,5/6,10.94%,CYP4A22;CYP2C8;CYP3A7;CYP2E1;CYP3A4
516,gsea,Melanosome Localization (GO:0032400),-0.5989998400266394,-1.484062578084493,0.07222222222222222,1.0,1.0,5/16,10.25%,MLPH;BBS5;RAB11B;RAB27A;RAB11A
517,gsea,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),0.45332058652117785,1.4835503002700297,0.10020040080160321,0.4493760430346999,1.0,34/73,22.24%,CDHR1;CTNNA2;NRCAM;MAP2;DSCAML1;SLITRK1;BRSK2;MAP1A;APLP1;MAP1B;SLITRK3;APBB1;SLITRK2;RAB3A;MAPK8IP2;LLGL1;SPTBN4;MFSD2A;DCC;BRSK1;MINK1;AFG3L2;OPHN1;MAP6;RAB10;ATL1;DRD2;NTNG2;CDK5;SSNA1;LRP4;PARD3;SLITRK4;SLITRK5
